id,name,brewery_type,address_1,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,processed_at
277a6d32-7f94-4a94-ad41-ad7f4ce8ce1c,Anheuser-Busch Inc ̢���� Williamsburg,large,7801 Pocahontas Trl,Williamsburg,Virginia,23185-6302,United States,-76.6798988,37.2652889,7572533600,http://www.anheuser-busch.com,Virginia,2026-02-22 21:29:36
e5c53698-deb0-4bb9-ab37-56db1bc09efb,Asia Pacific Breweries Pte Ltd,large,459 Jalan Ahmad Ibrahim,Singapore,Singapore,639934,Singapore,1.3365111315439,,6568616200,https://www.apbsingapore.com.sg/,Singapore,2026-02-22 21:29:36
3c4eab56-1643-4204-ab89-2ce01f6b5bf7,Ballast Point Brewing Co / Home Brew Mart,large,5401 Linda Vista Rd Ste 406,San Diego,California,92110-2402,United States,-117.1953344,32.76692137,6198517681,http://www.ballastpoint.com,California,2026-02-22 21:29:36
38871a7b-b304-459b-aa24-282321967048,Ballast Point Brewing Company,large,555 International Pkwy,Daleville,Virginia,24083-3028,United States,-79.91380298,37.43575624,5405913059,,Virginia,2026-02-22 21:29:36
60076124-a2a2-40e7-9e4f-e73e2429777a,Ballast Point Brewing Company,large,110 N Marina Dr,Long Beach,California,90803-4601,United States,-118.114751,33.7464176,8586952739,http://www.ballastpoint.com,California,2026-02-22 21:29:36
0cbb2117-5968-4d0d-a0fd-9ee7c7f53e31,Ballast Point Brewing Company,large,9045 Carroll Way,San Diego,California,92121-2405,United States,-117.1587251,32.88798083,8586952739,http://www.ballastpoint.com,California,2026-02-22 21:29:36
94fe77de-a7d7-42d4-a076-687e1fdaeec4,Ballast Point Brewing Company,large,7606 Trade St,San Diego,California,92121-2405,United States,-117.157081,32.889641,8586952739,,California,2026-02-22 21:29:36
786c56e4-c533-4181-8aec-ec976a7bde9f,Ballast Point Brewing Company - Little Italy,large,2215 India St,San Diego,California,92101-1725,United States,-117.169738,32.727777,6192557213,http://www.ballastpoint.com,California,2026-02-22 21:29:36
e47aa97d-b7c0-4a00-b085-b1e7240e5080,Balter Brewing Company,large,14 Traders Way,Currumbin Waters,QLD,4223,Australia,153.470668,-28.142652,61755256916,https://www.balter.com.au/tap-room/about?utm_source=google&utm_medium=organic&utm_campaign=gmb,QLD,2026-02-22 21:29:36
81a41e48-68a4-4835-bf31-1d41fd16880a,Beamish and Crawford (Heineken),large,Leitrim Street,Cork,Cork,T23 VF78,Ireland,-8.4750739,51.9037117,353214503371,http://beamish.ie/,Cork,2026-02-22 21:29:36
de0da44e-8a09-4e8d-8b3a-aca03b39cc23,Blue Moon Brewery,large,3750 Chestnut Pl,Denver,Colorado,80216-3632,United States,-104.9769417,39.7735561,,,Colorado,2026-02-22 21:29:36
448fb5bd-505b-40a0-ab84-0720ff5f281c,Blue Point Brewing,large,225 West Main St,Patchogue,New York,11772,United States,-73.02103705,40.76644215,,,New York,2026-02-22 21:29:36
593ee04a-4af6-4d32-a00d-f8ac6357469a,Blue Point Brewing Co,large,161 River Ave,Patchogue,New York,11772-3304,United States,-73.0216063,40.75913445,6314756944,http://www.bluepointbrewing.com,New York,2026-02-22 21:29:36
a6e8b0d5-d8ba-4206-bd8b-31c1e8cf1061,Brauerei Forst,large,Via Venosta 10,Lagundo,Bolzano,39022,Italy,46.677512016349,11.117459635399,390473260111,https://www.forst.it/,Bolzano,2026-02-22 21:29:36
74633f8b-4260-42f5-8c1d-04eda70a2ecb,Breckenridge Brewery,large,2920 Brewery Ln,Littleton,Colorado,80120-2850,United States,,,3036232739,http://www.breckenridgebrewery.com,Colorado,2026-02-22 21:29:36
4483d018-611f-4c98-a230-369b6fbe791d,Breckenridge Brewery & Pub,large,600 S Main St,Breckenridge,Colorado,80424-0075,United States,-106.0445665,39.47620392,9704531550,http://www.breckbrewpub.com,Colorado,2026-02-22 21:29:36
1fe01316-a2ee-428b-8200-ba3f054eda6d,BRLO Brwhouse,large,Schöneberger Str. 16,Berlin,Berlin,10963,Germany,52.4995161,13.4168836,493055577606,https://www.brlo.de/gastronomien/brlo-brwhouse,Berlin,2026-02-22 21:29:36
307847a0-c60b-43e8-a42d-b8f6b5fb3092,BRLO Brwhouse,large,Schöneberger Str. 16,Berlin,Berlin,10963,Germany,52.4995161,13.4168836,493055577606,https://www.brlo.de/gastronomien/brlo-brwhouse,Berlin,2026-02-22 21:29:36
a36146d0-57f4-4ce1-ad54-e6bc200c02a3,Carlton & United Breweries,large,1 Southampton Crescent,Abbotsford,VIC,3067,Australia,145.0046161,-37.8085828,,,VIC,2026-02-22 21:29:36
5a11bafb-57a7-439f-97b8-ebc5ccb7b25d,Cascade Brewery,large,140 Cascade Road,South Hobart,TAS,7004,Australia,147.2934417,-42.8960609,,http://www.cascadebrewerybar.com.au/,TAS,2026-02-22 21:29:36
b18961e9-ba20-4b30-86f7-0c2366b042d7,Cooper Family,large,230 Regency Road,Regency Park,SA,5010,Australia,138.5737899,-34.8748433,61884401800,https://coopers.com.au/,SA,2026-02-22 21:29:36
74495b65-cdc1-4197-9f23-baaf2f7c02af,Devils Backbone Brewing Co - Basecamp,large,200 Mosbys Run,Roseland,Virginia,22967-8551,United States,,,4343611001,http://www.dbbrewingcompany.com,Virginia,2026-02-22 21:29:36
ddc7e926-0165-4586-89bd-c42fbcbb9fe9,Devils Backbone Brewing Co - Outpost Production Facility,large,50 Northwind Ln,Lexington,Virginia,24450-3303,United States,,,4343611001,http://www.dbbrewingcompany.com,Virginia,2026-02-22 21:29:36
06ba0b55-f5b4-490c-a10f-82ce08d8acca,Elysian Brewing Co,large,5510 Airport Way S,Seattle,Washington,98108-2255,United States,-122.3205871,47.5533243,2068601920,http://www.elysianbrewing.com,Washington,2026-02-22 21:29:36
261afb12-b46b-473e-9782-ec6447440e29,Elysian Brewing Co,large,1221 E Pike St,Seattle,Washington,98122-3910,United States,-122.3157647,47.6139598,2068601920,http://www.elysianbrewing.com,Washington,2026-02-22 21:29:36
17bddc6f-706d-439a-80b7-602e814b529e,Elysian Brewing Co - Elysian Fields,large,542 1st Ave S Ste B,Seattle,Washington,98104-2882,United States,-122.3335142512,47.596704338262,2063824498,http://www.elysianbrewing.com,Washington,2026-02-22 21:29:36
73b5f592-52ea-482c-b3c4-51ba05c20849,Feral Brewing Company,large,152 Haddrill Road,Baskerville,WA,6056,Australia,116.036723,-31.79788,61892964657,,WA,2026-02-22 21:29:36
913d6e43-da5b-49e4-8a11-104caefcf642,Fordham and Old Dominion Brewing Company,large,1284 McD Dr,Dover,Delaware,19901-4639,United States,,,3026784810,http://www.fordhamanddominion.com,Delaware,2026-02-22 21:29:36
dd03f4d8-8690-4895-8755-1dab15c6c160,Four Peaks Brewery & Taproom,large,2401 S Wilson St,Tempe,Arizona,85282-2054,United States,-111.9446549,33.40287138,4803039967,http://www.fourpeaks.com,Arizona,2026-02-22 21:29:36
49fb70b9-b353-4a39-b4c8-a0c4eef09879,Four Peaks Brewing Co,large,1340 E 8th St Ste 104,Tempe,Arizona,85281-4396,United States,,,4803039967,http://www.fourpeaks.com,Arizona,2026-02-22 21:29:36
db4e37ae-8228-440a-86a5-d02f08b1ea29,Funky Buddha Brewery,large,1201 NE 38th St Ste A1 Bay A1,Oakland Park,Florida,33334-4504,United States,,,9544400046,http://www.thefunkybuddha.com,Florida,2026-02-22 21:29:36
eb8b179b-3811-4755-b2c4-7516b49de2dc,Funky Buddha Lounge & Brewery,large,2621 N Federal Hwy,Boca Raton,Florida,33431-7785,United States,-80.0805397,26.3640441,5613684643,http://www.thefunkybuddha.com,Florida,2026-02-22 21:29:36
745d91d0-9ae1-47d4-a2e1-92cbefe1bed2,Golden Road Brewing,large,2210 E Orangewood Ave,Anaheim,California,92806,United States,-117.885189,33.79565792,7149124015,,California,2026-02-22 21:29:36
cbf3abb3-0bea-4d9c-ae71-d6e0022c49ce,Golden Road Brewing,large,5430 W San Fernando Rd,Los Angeles,California,90039-1015,United States,-118.2744781,34.15049571,2135426039,http://www.goldenroad.la,California,2026-02-22 21:29:36
8e309724-11ae-4fc0-8d18-3ae64eeaa84a,Goose Island Beer Co / Fulton St,large,1800 W Fulton St,Chicago,Illinois,60612-2512,United States,-87.6722122,41.8870058,3122261119,http://www.gooseisland.com,Illinois,2026-02-22 21:29:36
8ef0b76f-0cd8-4c9d-ad65-61627c7276d7,Goose Island Brewpub,large,1800 N Clybourn Ave Ste B,Chicago,Illinois,60614-4895,United States,,,3129150071,http://www.gooseisland.com,Illinois,2026-02-22 21:29:36
fcd9312c-7531-4801-b481-52f4267cf628,Gösser Brauerei (Heineken),large,Brauhausgasse 1,Leoben,Steiermark,8700,Austria,15.093344205825,47.362557227479,438102069791,https://www.goesser.at,Steiermark,2026-02-22 21:29:36
4b13f893-3c0a-43a6-a28d-b626ac495e00,Green Beacon Brewing Co.,large,26 Helen Street,Teneriffe,QLD,4005,Australia,153.046519,-27.4528282,61460408697,http://www.greenbeacon.com.au/,QLD,2026-02-22 21:29:36
b82b05d8-ca46-4954-b9a9-bb91a98406e5,Guinness Brewing (Diageo),large,St. James's Gate,Dublin,Dublin,D08 VF8H,Ireland,-6.286729743,53.34193275,35314084800,https://www.guinness-storehouse.com/en,Dublin,2026-02-22 21:29:36
b2d959c1-416a-49e2-9dd3-3efb6cbeb057,Hahn Brewery,large,Unit 6,Lidcombe,NSW,2141,Australia,151.0442963,-33.8502714,61131513,https://www.hahn.com.au/,NSW,2026-02-22 21:29:36
3ec0c0c6-3ecd-481f-b64a-018e6ab2a52b,Harveys & Son,large,Cliffe High Street,Lewes,East Sussex,BN7 2AH,England,0.01749,50.874229,1273480209,https://www.harveys.org.uk/,East Sussex,2026-02-22 21:29:36
cba10f55-3b05-43ef-86d6-6dba4cb4b7af,Hop Valley Brewing Co,large,990 W 1st Ave,Eugene,Oregon,97402-4904,United States,-123.1074506,44.05820645,,,Oregon,2026-02-22 21:29:36
5dcaadf3-ae3f-408a-9d52-fdfaf428c747,Hop Valley Brewing Co,large,980 Kruse Way,Springfield,Oregon,97477-1073,United States,-123.0399796,44.08270624,5417443330,http://www.hopvalleybrewing.com,Oregon,2026-02-22 21:29:36
902fae19-cdd8-45e3-8aac-209ae6d04ea6,J. Boag & Sons (orig. Esk Brewery),large,Esplanade,Launceston,TAS,7250,Australia,147.1383758,-41.4317228,,,TAS,2026-02-22 21:29:36
5ef5d4fd-bc0f-4000-9149-fcf75b9f2168,Jacob Leinenkugel Brewing Co,large,1 Jefferson Ave,Chippewa Falls,Wisconsin,54729-1318,United States,-91.396442,44.944606,7157235558,http://www.leinie.com,Wisconsin,2026-02-22 21:29:36
4c8685f6-66d8-48c8-a80a-37edc0c7fa79,Karbach Brewing Co,large,2032 Karbach St,Houston,Texas,77092-8406,United States,-95.4605283,29.8063812,,https://www.karbachbrewing.com/,Texas,2026-02-22 21:29:36
f9f49460-31c1-4237-b59a-69cf2285e694,Lagunitas Brewing Co,large,2607 W 17th St,Chicago,Illinois,60608-1823,United States,-87.6932373,41.8583603,7735222503,http://www.lagunitas.com,Illinois,2026-02-22 21:29:36
0ede1ab1-f8fe-4d92-8d21-b5491a5591f7,Lagunitas Brewing Co,large,1280 N McDowell Blvd,Petaluma,California,94954-1113,United States,-122.6619198,38.27264795,7077694495,http://www.lagunitas.com,California,2026-02-22 21:29:36
069b495e-6e2a-4c09-808f-fe3b3e20fe23,Leinenkugel's 10th Street Brewery,large,1515 N 10th St,Milwaukee,Wisconsin,53205-2157,United States,-87.92455083,43.05050335,4149313900,http://www.leinie.com,Wisconsin,2026-02-22 21:29:36
8189a769-0c2d-4796-a6bf-8460f3e4a5e2,Little Creatures Brewery,large,40 Mews Road,Fremantle,WA,6160,Australia,115.7447222,-32.0591667,61862151000,https://littlecreatures.com.au/locations/fremantle,WA,2026-02-22 21:29:36
7cb788b7-4aee-4b17-9b6d-bccffea5fe89,Malt Shovel Brewery,large,7-21 Bellerine Street,Geelong,VIC,3220,Australia,144.3661784,-38.1483781,61352228756,https://maltshoveltaphouse.com.au/our-venues/geelong/,VIC,2026-02-22 21:29:36
343a98f9-2af7-4b2e-9f3b-03aadb366259,Matilda Bay Brewing Company,large,50 Tope Street,South Melbourne,VIC,3205,Australia,144.9629367,-37.8305483,61386528325,https://brewmanity.com.au/,VIC,2026-02-22 21:29:36
5418e274-79d7-436c-a772-df99b4fd26ce,MillerCoors Brewing Co - Albany,large,405 Cordele Rd,Albany,Georgia,31705-2109,United States,-84.08203126,31.58549343,,,Georgia,2026-02-22 21:29:36
b79c9be7-524c-413c-ba52-575944037985,MillerCoors Brewing Co - Fort Worth,large,7001 South Fwy,Fort Worth,Texas,76134-4001,United States,-97.3194181,32.6411318,8175513255,http://www.millerbrewing.com,Texas,2026-02-22 21:29:36
e58e3205-d7d2-4a33-b4c4-c5bbdaca6d88,MillerCoors Brewing Co - Golden,large,311 10th St,Golden,Colorado,80401-5811,United States,-105.219592,39.759495,3032776246,,Colorado,2026-02-22 21:29:36
bc3fa044-4efc-4fa3-aa78-de5bdc12a930,MillerCoors Brewing Co - Irwindale,large,15801 1st St,Irwindale,California,91706-2069,United States,-117.9396681,34.12577411,6269696225,http://www.millerbrewing.com,California,2026-02-22 21:29:36
083550ee-a87a-40d1-bba1-7aeab8ace401,MillerCoors Brewing Co - Milwaukee,large,4251 W State St,Milwaukee,Wisconsin,53208-3137,United States,-87.96633679,43.04207981,,,Wisconsin,2026-02-22 21:29:36
b667f592-f199-4e32-b401-0b296a447bde,MillerCoors Brewing Co - Shenandoah Facility,large,5135 South East Side Hwy,Elkton,Virginia,22827-3469,United States,-78.68239615,38.35777975,5402898201,http://www.coors.com,Virginia,2026-02-22 21:29:36
11b078bc-1356-418c-b59e-544845f135b2,MillerCoors Brewing Co - Trenton,large,2525 Wayne Madison Rd,Trenton,Ohio,45067-9760,United States,-84.48297139,39.45673615,5138964601,http://www.millerbrewing.com,Ohio,2026-02-22 21:29:36
7342cee2-55da-469a-9d5b-b7d5905dec81,Moonlight Brewing Co,large,3350 Coffey Ln Ste A,Santa Rosa,California,95403-7412,United States,-122.7445804,38.47188347,7075282537,http://www.moonlightbrewing.com,California,2026-02-22 21:29:36
ea0438fe-612f-44ce-9cdc-8de309c288ad,Mountain Goat Beer,large,80 North Street,Richmond,VIC,3121,Australia,145.0128053,-37.8167663,61394281180,https://www.goatbeer.com.au/,VIC,2026-02-22 21:29:36
524ab865-1df1-4655-b19f-0eb427cfa0d6,Murauer Brauerei,large,Raffaltpl. 19,Murau,Steiermark,8850,Austria,14.165060917015,47.11101605761,43353232660,https://www.murauerbier.at,Steiermark,2026-02-22 21:29:36
96588a03-7341-4e7d-bda7-454a3c74a3f7,Murphy's Brewery (Heineken),large,Leitrim Street,Cork,Cork,T23 VF78,Ireland,-8.4750739,51.9037117,353214503371,http://www.murphys.com/,Cork,2026-02-22 21:29:36
95218728-13e3-4eef-9fa5-1deec394c2f6,Pabst Milwaukee Brewery,large,1037 W Juneau Ave,Milwaukee,Wisconsin,53233-1405,United States,-87.9255251,43.04554365,4149080025,,Wisconsin,2026-02-22 21:29:36
e21b6aea-a78f-498d-9bb0-469b4deeac4b,Pirate Life Brewing,large,18 Baker Street,Port Adelaide,SA,5015,Australia,138.5096616,-34.8445271,61883172111,https://piratelife.com.au/,SA,2026-02-22 21:29:36
56758247-521c-4219-afa2-0665c48c50ef,Puntigamer Brauerei (Heineken),large,Triester Str. 361,Graz,Steiermark,8055,Austria,15.432570096538,47.029627917575,4331629710013,https://www.puntigamer.at,Steiermark,2026-02-22 21:29:36
7675c62e-c161-46dc-ac96-fdf9f934054f,Revolver Brewing,large,5650 Matlock Rd,Granbury,Texas,76049-5347,United States,,,8177368034,http://www.revolverbrewing.com,Texas,2026-02-22 21:29:36
558d16c5-ccf9-4a3b-b644-d6af7c60233e,Saint Archer Brewing Company,large,9550 Distribution Ave,San Diego,California,92121-2306,United States,-117.163745,32.880445,8582252337,http://www.saintarcherbrewery.com,California,2026-02-22 21:29:36
a29dd725-49eb-4f82-b7c0-28ae9cdf21b2,Sapporo Brewery USA,large,,La Crosse,Wisconsin,54601,United States,,,,,Wisconsin,2026-02-22 21:29:36
eb82907e-7f0d-4453-b07e-4e00763e1cf6,Schladminger Brauerei (Heineken),large,Hammerfeldweg 163,Schladming,Steiermark,8970,Austria,13.68504923731,47.39029733089,433687225910,https://www.schladmingerbier.at,Steiermark,2026-02-22 21:29:36
c88759b6-88d6-4172-bed7-61dec61e50aa,Schleppe Brauerei (Heineken),large,Schleppe-Platz 1,Klagenfurt am W�rthersee,K�rnten,9020,Austria,14.286632028634,46.641696659179,4346342700,http://www.schleppe.at,K�rnten,2026-02-22 21:29:36
4c8dff75-fa8c-41ce-9999-1f063b59addb,Schwechater Brauerei (Heineken),large,Mautner-Markhof-Stra�e 11,Schwechat,Nieder�sterreich,2320,Austria,16.467172715971,48.144923584392,431701400,https://www.schwechater.at,Nieder�sterreich,2026-02-22 21:29:36
88e5f229-e9d3-43b2-9a45-2b4939c5d292,Small Town Brewery,large,1000 N Rand Rd Ste 204,Wauconda,Illinois,60084-1182,United States,,,3142768277,,Illinois,2026-02-22 21:29:36
a306fd68-d8cc-4a6a-8c42-6b2be6ceefa0,South Australian Brewing Company,large,11 Jay Drive,Willunga,SA,5172,Australia,138.5422447,-35.2687754,61448012669,http://www.southcoastbrewingcompany.com.au/,SA,2026-02-22 21:29:36
155593b0-c256-4173-9a2d-d35903aa3a4e,Stiegl,large,Stieglbrauerei Kendlerstraße 1,Salzburg,Salzburg,5017,Austria,13.020265412406,47.794121248111,435014920,https://www.stiegl.at,Salzburg,2026-02-22 21:29:36
84999fdf-4d0e-4da9-aaae-dd03bc6ae567,Stone & Wood Brewing Co.,large,35 Kite Crescent,South Murwillumbah,NSW,2484,Australia,153.4223498,-28.342698,61266855173,https://stoneandwood.com.au/,NSW,2026-02-22 21:29:36
dcecd9db-a84b-4013-aad8-e2baa1fb4e95,Swan Brewery,large,518 Great Northern Highway,Middle Swan,WA,6056,Australia,116.0155814,-31.8480871,61892506035,https://swanvalleybrewery.com.au/,WA,2026-02-22 21:29:36
21c0cd50-3ad8-4525-8085-1ed7a9e378ad,Terrapin Beer Co,large,265 Newton Bridge Rd,Athens,Georgia,30607-1145,United States,-83.39779284,33.9885289,7065493377,http://www.terrapinbeer.com,Georgia,2026-02-22 21:29:36
451c1c4a-fd8d-4cda-a43d-7cc527c8ff37,The Owls Brew,large,135 W 29th St Rm 602,New York,New York,10001-5175,United States,,,2125640218,http://www.theowlsbrew.com,New York,2026-02-22 21:29:36
dacd265f-723f-4318-bbed-e747655487bb,The Sandlot Brewery At Coors Field,large,2145 Blake St,Denver,Colorado,80205-2010,United States,-104.9926484,39.75571836,3032981587,http://www.millercoors.com,Colorado,2026-02-22 21:29:36
31c868bb-2d78-4181-8213-df2935cdc29d,Tooheys,large,1320 Malvern Road,Malvern,VIC,3144,Australia,145.0395845,-37.8531494,61392775800,,VIC,2026-02-22 21:29:36
9cfdd057-49b9-4134-85a9-88f579cb0137,Two Birds Brewing,large,136 Hall Street,Spotswood,VIC,3015,Australia,144.8852885,-37.8347067,61397620000,,VIC,2026-02-22 21:29:36
6c6fe5fb-a26b-4e76-a93f-a80eca0a6d4b,Vale Brewing,large,128 Ingoldby Road,McLaren Flat,SA,5171,Australia,138.5960528,-35.1949647,61881510404,https://www.valebrewing.com.au/vale-restaurant-and-bar/,SA,2026-02-22 21:29:36
3895d6bc-06f0-4440-8350-9b929b95cda2,Veza Sur Brewing Co,large,55 NW 25th St,Miami,Florida,33127-4415,United States,-80.19614871,25.80089733,,,Florida,2026-02-22 21:29:36
f51b3f3d-be14-40da-914a-3b5c83f75bbf,Villacher Brauerei (Heineken),large,Brauhausgasse 6,Villach,K�rnten,9500,Austria,13.851682458581,46.616624634222,434242277770,https://www.villacher.com,K�rnten,2026-02-22 21:29:36
2e5584ae-1741-4210-bb11-575341a5c35f,White Rabbit Brewery,large,221 Swanston Street,Geelong,VIC,3220,Australia,144.3619537,-38.1652412,61352024009,https://whiterabbitbeer.com.au/barrel-hall/,VIC,2026-02-22 21:29:36
2849f939-f34f-498f-beba-c243b678765b,Wicked Weed Brewing,large,91 Biltmore Ave,Asheville,North Carolina,28801-3626,United States,-82.55106832,35.5916712,8285759599,http://www.wickedweedbrewing.com,North Carolina,2026-02-22 21:29:36
99c72386-748e-40dc-8e1b-db36bc5919d5,Wicked Weed Brewing,large,145 Jacob Holme Way,Candler,North Carolina,28715-0209,United States,,,4846789424,http://www.wickedweedbrewing.com,North Carolina,2026-02-22 21:29:36
995b3da6-99ed-4cf4-9562-05286f4430f8,Wicked Weed Funk House,large,95 Old Shoals Rd,Arden,North Carolina,28704-9401,United States,-82.52495553,35.4674064,,http://www.wickedweedbrewing.com,North Carolina,2026-02-22 21:29:36
5937f6df-a6e0-48cf-9234-bfd66b3c4c8e,Wicked Weed Funkatorium,large,95 Old Shoals Rd,Arden,North Carolina,28704-9401,United States,-82.52495553,35.4674064,8285759599,http://www.wickedweedbrewing.com,North Carolina,2026-02-22 21:29:36
0a366f8e-fd0d-4fe6-8ee5-054d8b725c8c,Wieselburger Brauerei (Heineken),large,Dr.-Beurle-Stra�e 1,Wieselburg,Nieder�sterreich,3250,Austria,15.151875810785,48.137356983052,4374165010,http://www.wieselburger.at,Nieder�sterreich,2026-02-22 21:29:36
d9f32edb-f4cf-4ab1-9bdd-cb81ec08e3cf,Yenda Brewing Company,large,1471 Wakley Road,Yenda,NSW,2681,Australia,146.2158975,-34.2460053,,http://yendabeer.com.au/,NSW,2026-02-22 21:29:36
def4c1dd-dfdb-42ff-a03a-d2a00c9f3d7f,Zipfer Brauerei (Heineken),large,Zipf 22,Zipf,Oberösterreich,4871,Austria,13.503957656337,48.036812902437,4376823600,https://www.zipfer.at,Oberösterreich,2026-02-22 21:29:36
